GENE_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
IGKV3-20,40.01782308863435,3.6240037261555598,0.603263782409474,6.007328521664367,1.8860511117026255e-9,4.65439054006614e-7
MET,22.038783218389927,3.6111955515082195,1.1216296495320195,3.219597086270792,0.001283708837337318,0.020076047982418205
NAPSB,397.03736927502445,3.547192050296695,0.8908208791140901,3.9819363616896046,6.835608427880267e-5,0.0020908919897045524
SAXO2,29.986894088101607,3.524943978496964,0.9996405453272101,3.526211491694899,4.215501859443316e-4,0.00892117835370562
FCRLA,76.28172129069951,3.5181401859103905,0.8140427722900856,4.321812447290785,1.547527107061444e-5,6.34704075459567e-4
IGKV4-1,53.97999050507559,3.4921507820183177,0.7059579668723797,4.946683720405716,7.548847988880215e-7,5.3354964426260164e-5
IGHA2,53.376452577779396,3.4717930051775925,0.7517121452590851,4.618513917958588,3.864980603551679e-6,2.0242488340903756e-4
IGKC,847.2224943616505,3.4472421633510018,0.8124371906178981,4.243087592690342,2.204653334072785e-5,8.537168229813762e-4
TGFBI,34.10568842407451,3.385956879100728,1.1581742788123224,2.923529680328369,0.0034608722905008675,0.039521804352700106
IGHV4-39,9.937592468796057,3.3734015883705246,0.9837351101849935,3.4291767707021754,6.054150770219343e-4,0.01164070158766827
PCDH1,16.325026583669196,3.3607216107920928,1.2924577558627364,2.6002564459437645,0.009315411774790654,0.07442313587924337
IGKV1D-39,13.810503405127655,3.3078926362983014,0.7778337915832328,4.252698548317487,2.112098099057618e-5,8.288988766112916e-4
IGHG3,123.18257085546084,3.2600007242021243,0.7344299901655267,4.438817542659691,9.045445590789366e-6,4.052359624673636e-4
IGKV3-11,30.065839040129926,3.2498127697605512,0.8452348966626246,3.844863460550793,1.2061958171105823e-4,0.0033644082561551875
COL9A3,10.11597710766638,3.2428928717204704,1.1952621618590868,2.7131226731686544,0.006665242723116801,0.05984754736262113
IGHG1,102.28575416904869,3.237229149752817,0.6473680298552864,5.000600895407937,5.715190994094156e-7,4.220737143956917e-5
KIFC3,53.88284218632686,3.2348288605681876,0.6046581879467106,5.349847112056768,8.802856699581031e-8,8.77873928396574e-6
FNBP1L,8.06410035118956,3.233405509913196,1.206550394198564,2.6798760544609865,0.007364942513629455,0.06347137959812542
BLNK,35.33737701217755,3.1961330326396244,0.8593556273995147,3.719220460930014,1.9983857468295948e-4,0.004982276793465565
TNS3,54.27969373763688,3.1785843756167753,0.940377970266481,3.3801136097605937,7.245587300911641e-4,0.01294807456177817
IGLC2,179.36047737078138,3.1756825438580605,0.5953600669118038,5.334053659881263,9.604412051872265e-8,9.385250971493973e-6
SLC22A17,7.582147164070645,3.10845932283505,1.034139410931388,3.005841659235717,0.002648468728893452,0.03315709775811579
MNDA,14.433741869622432,3.0647878032285685,1.128271020602928,2.7163578140922207,0.006600453978239662,0.059432659198002155
ELFN2,9.109602712204696,3.058767256318654,1.0403819014410187,2.940042740153397,0.0032816697636587765,0.03825526189802465
WNT5B,43.053417788172645,3.058456574773499,1.0250204047018066,2.9838006743516963,0.0028469216666240213,0.03476430354667714
RASGRP4,9.657240301875627,3.009823406964226,1.1012974241744953,2.7329796119520693,0.006276421732631351,0.057574990424203776
FCRL6,134.81998095211978,3.003111911986784,1.1304764946671615,2.65650097649396,0.007895622228066565,0.06667833188032432
HLX,14.061706260721612,2.9810142044731807,1.1303112195609883,2.6373393034451196,0.00835592054060416,0.06932319263316043
ADAM28,18.310884165426277,2.9779793705596598,0.9418882756901105,3.1617119008915675,0.001568446560935385,0.02313531298085885
SLC12A3,9.161461952627644,2.9586670317515655,1.0281336996704993,2.8777065013040346,0.0040057763743520745,0.04339591072214748
CDK14,32.86751947548346,2.9535336118512507,0.742174890190219,3.9795655321810495,6.904132728513005e-5,0.002103016161655844
COL6A1,79.198706797664,2.937465094600071,0.8529045226975163,3.444072597140919,5.730218186037928e-4,0.011259376084846454
IGKV1-39,11.672821599618224,2.9175712468137363,0.971950958776384,3.001767960069454,0.0026841668936212052,0.03340296578728611
MIAT,3586.1967327692287,2.8978699869312505,0.8431369922298243,3.43700965992172,5.881746260563e-4,0.011388061908749638
RHEX,12.920796353927413,2.883390957384225,1.019477701921377,2.8283021315228285,0.004679561925621311,0.04835658029598743
IGLC3,77.61505425906651,2.882694845872374,0.6005093744951346,4.800416060608442,1.5833633123224858e-6,9.979986938275063e-5
SOX4,71.46633197916131,2.834985598443653,0.6379128674144011,4.444158039850275,8.823672817234204e-6,3.9898346651841624e-4
DENND5B,29.474880246070928,2.8178183778795103,0.9261528879614916,3.0424980740292975,0.002346233187396435,0.030537860824538497
TBC1D9,69.7811675000258,2.803025681948827,0.8185455088427911,3.424398095973394,6.161628798549243e-4,0.011696651278601953
EBF1,25.145982777885504,2.7832259605582417,0.9089947486329383,3.0618724307747764,0.0021995717257320187,0.029327623009760252
LRRK2,87.12370465080478,2.779185091051044,0.8802432558622495,3.15729211504003,0.0015924173511170222,0.023408331348448663
BANK1,101.20266357270918,2.753306262307082,0.7191513548113444,3.828549086206421,1.2890092463352785e-4,0.0035478212904804644
KNDC1,8.316968960361564,2.7495294953149463,1.065424919053335,2.580688180034304,0.009860360004893522,0.07717889904380949
NFIA,38.66400181246647,2.7466899890532637,0.9733276045412677,2.82195837890346,0.004773137149127948,0.04887262791230867
EFHC2,25.4174387290749,2.7363247634061314,1.0714390076918994,2.5538782364296586,0.01065305035771115,0.08071884961532608
GAS2L1,11.803923040481417,2.7191836789456287,1.0871142338865014,2.5012860600899107,0.0123743181682759,0.08932576724347899
TNS4,8.685388367534744,2.716503016159508,1.0560675667560422,2.572281454020864,0.010103072021684102,0.07857944905754301
IQSEC3,18.75255059727012,2.6920507526305535,0.7578594983890254,3.5521765688139024,3.8205839113472526e-4,0.008315052578358146
ZC3H12D,362.20127790533274,2.670781653045569,0.8778524804607742,3.0424037210029957,0.002346968836721056,0.030537860824538497
TRBV6-5,22.716135608488745,2.657771084631887,0.8311449702529415,3.197722635346094,0.0013851744064836081,0.021274408605908582
PRKAR2B,32.562028423336976,2.6367087024939844,0.6340679585230132,4.158400794507717,3.204833599877891e-5,0.0011665594303555524
IL24,22.020289685210553,2.629821123114055,1.0597382555867314,2.4815760960314077,0.013080277830827837,0.09219849434113442
ST14,38.797645999041606,2.627209127515135,1.0125255087275813,2.5947090763339795,0.009467101449347823,0.07515866799482242
SIGLEC14,9.261189186230938,2.600510359372391,0.9471872207742604,2.7455082821394616,0.006041724246327638,0.05631722472889271
IGHV3-33,27.22430262137013,2.579950661770676,1.0361168897869555,2.4900189227695733,0.01277362941869344,0.09085688536207936
RBM47,24.669128618819624,2.568054240288771,0.9204401721730451,2.790028421104126,0.005270341489421365,0.052130551688841766
IGKV1-5,15.378772003777762,2.562300957731923,0.9900270136483219,2.5881121650303833,0.009650355114747818,0.07623937627277712
KBTBD11,39.044847452374064,2.55437305022592,0.7146274431720068,3.5744121984566672,3.5101557589397193e-4,0.007778975319659409
DMKN,20.4001960055678,2.5378896651377274,0.811184351884367,3.1286225618655665,0.0017562774864050598,0.025318218021839277
NOXA1,30.206997430591144,2.5332103634985144,0.6367073593632371,3.9786101515018544,6.931929482447551e-5,0.002107075015959005
IGLV2-14,39.118917059956665,2.52685550623126,0.8872487279457738,2.847967460129956,0.004399942311378177,0.04635539801278311
TCF4,197.81716267444702,2.4732047593165025,0.9592069096071543,2.5783850538872892,0.009926331845352224,0.07753615432850235
PALLD,23.20601593871768,2.472028525131886,0.80459765433100106,3.0723784885842154,0.0021236027286780207,0.028762470446094868
ARHGAP24,22.39359250225087,2.4418224295902005,0.9454396180895435,2.5827375782330853,0.009801984847566074,0.07697783138110142
SYK,200.78338584894288,2.4403266686326592,0.6361293880284232,3.8362111774084893,1.2494698040779707e-4,0.003458608431059934
MIR5192,7.042514142994694,2.427019642529604,0.9549599926174037,2.5414882940566996,0.011038164236769924,0.08284312952957222
CCR6,170.42595430808433,2.421307470125015,0.6272748396454102,3.8600423882675523,1.1336735783980782e-4,0.003219378496867548
ST8SIA6,16.39095138761931,2.417263994251412,0.9491732554711335,2.5467047036123813,0.010874541077601713,0.08197121723771364
MIR8071-2,12.51345216120849,2.4023474539630967,0.8795110007190601,2.7314581079702407,0.0063054756669843216,0.05777704575915149
AIM2,225.65666009535548,2.3991361960176514,0.5325807657990628,4.504736840088627,6.645524418792476e-6,3.182856432158501e-4
FLVCR2,191.8306484539842,2.392082647773422,0.7649701025926476,3.12702763110106,0.0017658333052077892,0.025405664944491514
CD7,2603.4624297365253,2.365161391265133,0.5303088301954448,4.45996984510602,8.197118536768359e-6,3.8009568756480034e-4
CLU,75.74457636288024,2.3549019487304768,0.7711032755936731,3.053938458395778,0.0022585840799544538,0.02962611189561878
GPR183,512.4428975560812,2.3385088398001734,0.49076286320132256,4.7650484890925044,1.88808238970278e-6,1.1550621678181714e-4
NME4,31.58203247614456,2.328103413210893,0.7261637969653508,3.2060306819757076,0.0013457963789186788,0.020845526890485067
ATP9A,152.64330151982037,2.3137429861726813,0.5689410422889487,4.066753519598605,4.767261847279534e-5,0.0015993394584421661
POU2AF1,46.113657614724524,2.2923658167806207,0.7826463399179224,2.928993211698946,0.0034006184893817836,0.039017340587390675
FCGRT,130.9068140329869,2.2858012195368267,0.6236523878477229,3.665184747268137,2.4716009850078626e-4,0.005889772560018736
LGMN,20.330076652453553,2.2586361353292053,0.6289690680225233,3.5910130563818505,3.293951324953938e-4,0.007401223964711317
ABI3BP,10.367836368131078,2.246223896564871,0.883171211305074,2.543361771547779,0.010979148830884787,0.08248524611851522
PDCD1LG2,67.83885871845821,2.242650790838471,0.738768051325531,3.035662934820483,0.002400075069364108,0.031034718481297876
SPI1,27.310171053785606,2.229980698455313,0.8818290516766099,2.5288129192562665,0.01144490135514426,0.08478772770467122
NIM1K,11.187957719257183,2.2258681504061935,0.8463175972167725,2.6300624703140474,0.008536917928798278,0.07014533015987749
AMOT,30.12623808856593,2.201200256116213,0.6113191187668375,3.600738449922045,3.173146626988e-4,0.007207646628540605
FAM30A,50.209090498142636,2.1861961845436295,0.8946636644321359,2.443595589557401,0.014541716762465105,0.09860763945427833
RUBCNL,213.20642409370654,2.185995492211793,0.4754881509611395,4.597371118066934,4.27855123676435e-6,2.1781715387163964e-4
SPIB,118.48100170686085,2.185914133055782,0.4957166900091956,4.409603664978948,1.0355997591408343e-5,4.514470806314535e-4
TFEC,84.38191980261449,2.178206624286345,0.7244717312532393,3.00661368873336,0.002641752484073952,0.033101476908878436
FAAH2,95.44566845808488,2.171370501314375,0.7743044337762449,2.8042852482772274,0.0050428268850279435,0.05046292745430025
SIGLEC5,16.917583567049274,2.1677789563909093,0.7965336627976949,2.721515809861618,0.006498327665609043,0.059019405024011616
LRRK1,17.07976999839015,2.1551674245824017,0.6886458176803963,3.129573097302429,0.0017506051119323418,0.025261457313909712
BLK,109.18252406349342,2.112428702090869,0.8515447904061852,2.480701809100663,0.013112401469887769,0.09227452892046684
MERTK,55.8500076915534,2.112167740579926,0.8614773236340295,2.451797258771737,0.014214472549920915,0.09734841031366347
CD79A,132.44695800483547,2.1117847315686364,0.5241055173127495,4.029312155301107,5.5940295710013635e-5,0.0018019705874730055
NIBAN3,27.173212623039493,2.095070015911305,0.7681554100880585,2.727403840937778,0.006383486019016574,0.05830837919503219
SUSD3,151.47231286162142,2.0875873985726923,0.5859455704999825,3.5627667545833157,3.6696670837260735e-4,0.008083260626180276
CD8B,71.91306035565755,2.073192747695836,0.6938464625552424,2.9879704798967297,0.002808366784964971,0.034448037396032
OSBPL10,34.9448815315412,2.0724226538096646,0.7499956405777578,2.7632462666225335,0.005722956890731846,0.05474502248979715
IFITM3,119.26956451967652,2.043478567088139,0.5260868761828845,3.884298695901627,1.0262568009324375e-4,0.0029530235220506505
RALGPS2,148.60870860143822,2.036728239739442,0.5886831627016416,3.459803793932703,5.405691192857592e-4,0.01082625361320585
CD19,43.4306576689379,2.0203707360064915,0.6027987964959324,3.3516502483928314,8.03314353260066e-4,0.01392411545650781
FNDC9,60.79967496170951,2.009646830717683,0.7065607030264254,2.8442663483968516,0.00445138202463031,0.04662742609972469
COL6A2,797.1657614969084,2.0055351549184843,0.42708715524394375,4.695845169525088,2.6550660326627823e-6,1.4868369782911582e-4
RAB31,33.14091998296481,1.9918258965854747,0.7819227394368745,2.547343613539042,0.010854649305319063,0.08193037526461668
PRKAR1B-AS1,99.4795753293481,1.9825562216944461,0.39674622828203865,4.997038611505308,5.821741531579012e-7,4.259525462301025e-5
CADM1,430.3244540896758,1.976075804548597,0.5426695316331771,3.6413981057708344,2.71161446385171e-4,0.0063576661181450715
TSPAN9,15.494165718357168,1.9736844228538197,0.6796877235264499,2.9038106096924587,0.0036865108955109784,0.04109923326082684
ADGRG1,727.567720796406,1.9576532425465514,0.5915494316905866,3.3093654353648563,9.350770258213908e-4,0.015757779509212325
SLC12A7,217.85386807513603,1.9433019863803789,0.6265330494076594,3.1016751442204478,0.001924290014133631,0.026811160388311644
LAMA5,19.13484136559552,1.9396346115232823,0.7579553141636621,2.5590355727810956,0.010496300018469516,0.08013955336597596
C9orf72,103.66815913776655,1.9387033066393762,0.5975499998437598,3.244420227840825,0.0011768997733889982,0.01891353278205719
KLRF1,64.58335241034341,1.938687425874174,0.6830818907902193,2.838147888288203,0.00453761532877028,0.04730555748997562
LINC01801,29.880686000346852,1.938390091669772,0.7926608284903548,2.4454218273425865,0.014468280988506483,0.09831563661295685
DST,43.422827036199834,1.936363166065885,0.5827165415425023,3.3229933046694717,8.905705195493334e-4,0.015148021921306418
NMUR1,55.83227654208798,1.9329889843064767,0.7594950999852821,2.5450973736946234,0.010924726913486593,0.08219875630649705
TRAM2,89.66797831432886,1.9292456663919375,0.5650824347999719,3.414095975350663,6.399402862621331e-4,0.012038153188600334
SGSH,190.21992923356186,1.9227285224635275,0.486585247502372,3.9514731125385274,7.76715999243253e-5,0.002312675858687477
INSRR,93.91282617130473,1.910792900025488,0.6816728121024744,2.8030938979831905,0.005061493079125303,0.05051085622485567
BCAR3,39.4727493532217,1.90056900901014,0.6414205401664367,2.9630622812873715,0.0030459493203702165,0.03641094136391339
RAB27B,47.52986250533968,1.8910606389373745,0.7395544800318186,2.5570268181676266,0.01055710781387183,0.08026709648562604
COBLL1,54.624261039930445,1.8765814842895225,0.6298333206032065,2.9794890535360614,0.002887295459503099,0.03514968385482034
CSGALNACT1,24.79253914621856,1.8752317522757442,0.7574741415156127,2.475637978246539,0.013299836014896926,0.09287559346613873
RHD,31.459394241124542,1.862755870934426,0.6700898551208592,2.779859830288663,0.005438236656433753,0.053248638680346634
CELSR1,75.60828186026843,1.8552046581320205,0.7439655609414826,2.4936700776636402,0.012642999818340354,0.09033611658278794
STOM,5661.657217843403,1.8442528170728136,0.40886300956717175,4.5106864008685115,6.4618190769895436e-6,3.11536707817774e-4
TEX56P,15.698194228472508,1.8393830770476265,0.665988969948367,2.761882193319554,0.005746921045853147,0.054778746693543975
HCK,46.14817037604835,1.828636100082828,0.7071666054400733,2.5858631983121696,0.009713547472223508,0.07660670110126087
TRIM17,66.72357064736342,1.827302855394998,0.4617099226770763,3.9576859098023514,7.567938080278319e-5,0.0022626114671222245
CACNA2D2,182.83494831308982,1.8253690272225933,0.47717903583942783,3.8253336591191642,1.3059508940756786e-4,0.0035876688712720532
ABCB4,15.438178259505213,1.8190166199755913,0.62410285648408,2.9146103099465495,0.0035613292525492573,0.040164952685605874
GZMM,550.9317043833188,1.8109294640747209,0.45747375138171803,3.958542886023801,7.540840222916739e-5,0.002259148840445838
SSTR3,34.73355875635411,1.8059689726850288,0.5141814468408686,3.5123184311314692,4.4421541587699113e-4,0.009266155379898269
BCL7A,29.600102647217494,1.8012124345808556,0.6696578619360496,2.6897502993145865,0.007150550090839166,0.062267948159460684
ACP5,447.2954186819161,1.7969269230504101,0.4804871093598122,3.7398025629544693,1.8416485229002898e-4,0.004678805822053315
